"subject","absVD","OV","trial","choice","rt","leftval","rightval","VD","fixDurLeft","fixDurRight","fixDurTotal","EL","ER","x1","x2"
4,4,12,79,0,693,4,8,-4,0,143,143,0,1,-8,4
4,4,12,80,0,2999,4,8,-4,1384,1065,2449,0.565128623928134,0.434871376071866,-1.21845651286239,-2.78154348713761
4,4,12,81,0,1124,4,8,-4,0,574,574,0,1,-8,4
4,4,12,82,0,1693,4,8,-4,527,616,1143,0.461067366579178,0.538932633420822,-2.46719160104987,-1.53280839895013
4,4,12,83,1,2624,8,4,4,932,1142,2074,0.449373191899711,0.550626808100289,1.39247830279653,2.60752169720347
4,4,12,84,1,829,8,4,4,279,0,279,1,0,8,-4
4,4,12,85,1,2078,8,4,4,522,1006,1528,0.341623036649215,0.658376963350785,0.0994764397905761,3.90052356020942
4,4,12,86,1,3511,4,8,-4,1883,1078,2961,0.635933806146572,0.364066193853428,-0.368794326241135,-3.63120567375887
4,4,12,87,1,2334,8,4,4,788,996,1784,0.441704035874439,0.55829596412556,1.30044843049327,2.69955156950673
4,4,12,88,0,1487,4,8,-4,640,297,937,0.683030949839915,0.316969050160085,0.196371398078976,-4.19637139807898
4,4,12,89,0,2295,4,8,-4,933,812,1745,0.534670487106017,0.465329512893983,-1.58395415472779,-2.41604584527221
4,4,12,90,1,952,4,8,-4,402,0,402,1,0,4,-8
4,4,12,91,1,1749,8,4,4,655,544,1199,0.54628857381151,0.45371142618849,2.55546288573812,1.44453711426188
4,4,12,92,0,1204,4,8,-4,287,367,654,0.438837920489297,0.561162079510703,-2.73394495412844,-1.26605504587156
4,4,12,93,0,1735,4,8,-4,367,818,1185,0.309704641350211,0.690295358649789,-4.28354430379747,0.283544303797469
4,4,12,94,1,1075,8,4,4,499,26,525,0.95047619047619,0.0495238095238095,7.40571428571429,-3.40571428571429
4,4,12,95,0,1628,4,8,-4,392,686,1078,0.363636363636364,0.636363636363636,-3.63636363636364,-0.363636363636364
4,4,12,96,0,2375,4,8,-4,1229,596,1825,0.673424657534247,0.326575342465753,0.0810958904109591,-4.08109589041096
4,4,12,97,1,1279,8,4,4,236,493,729,0.323731138545953,0.676268861454047,-0.11522633744856,4.11522633744856
4,4,12,98,1,859,8,4,4,309,0,309,1,0,8,-4
4,4,12,99,0,1035,4,8,-4,0,485,485,0,1,-8,4
4,4,12,100,1,969,8,4,4,419,0,419,1,0,8,-4
5,4,12,1,1,821,4,8,-4,148,280,428,0.345794392523364,0.654205607476635,-3.85046728971963,-0.149532710280374
5,4,12,2,0,1687,4,8,-4,737,557,1294,0.569551777434312,0.430448222565688,-1.16537867078825,-2.83462132921175
5,4,12,3,0,1526,4,8,-4,413,720,1133,0.364518976169462,0.635481023830538,-3.62577228596646,-0.374227714033539
5,4,12,4,1,1836,8,4,4,941,502,1443,0.652113652113652,0.347886347886348,3.82536382536383,0.174636174636174
5,4,12,5,1,2743,8,4,4,1156,1194,2350,0.491914893617021,0.508085106382979,1.90297872340426,2.09702127659575
5,4,12,6,0,724,4,8,-4,282,49,331,0.851963746223565,0.148036253776435,2.22356495468278,-6.22356495468278
5,4,12,7,0,715,4,8,-4,0,322,322,0,1,-8,4
5,4,12,8,0,4242,4,8,-4,2085,1764,3849,0.541699142634451,0.458300857365549,-1.49961028838659,-2.50038971161341
5,4,12,9,0,839,8,4,4,0,446,446,0,1,-4,8
5,4,12,10,0,2693,4,8,-4,1278,1022,2300,0.555652173913043,0.444347826086956,-1.33217391304348,-2.66782608695652
5,4,12,11,0,1114,4,8,-4,0,721,721,0,1,-8,4
5,4,12,12,1,849,8,4,4,456,0,456,1,0,8,-4
5,4,12,13,1,1197,8,4,4,375,429,804,0.466417910447761,0.533582089552239,1.59701492537313,2.40298507462687
5,4,12,14,1,970,8,4,4,577,0,577,1,0,8,-4
5,4,12,15,1,724,8,4,4,0,331,331,0,1,-4,8
5,4,12,16,0,960,4,8,-4,357,210,567,0.62962962962963,0.37037037037037,-0.444444444444444,-3.55555555555556
5,4,12,17,1,1346,8,4,4,390,563,953,0.409233997901364,0.590766002098636,0.91080797481637,3.08919202518363
5,4,12,18,1,682,8,4,4,289,0,289,1,0,8,-4
5,4,12,19,1,1132,8,4,4,371,368,739,0.502029769959405,0.497970230040595,2.02435723951286,1.97564276048714
5,4,12,20,1,687,8,4,4,276,18,294,0.938775510204082,0.0612244897959184,7.26530612244898,-3.26530612244898
5,4,12,21,0,636,8,4,4,0,243,243,0,1,-4,8
5,4,12,22,1,624,8,4,4,231,0,231,1,0,8,-4
5,4,12,23,1,2647,8,4,4,1031,1223,2254,0.457409050576752,0.542590949423248,1.48890860692103,2.51109139307897
5,4,12,24,0,1473,4,8,-4,687,393,1080,0.636111111111111,0.363888888888889,-0.366666666666667,-3.63333333333333
5,4,12,25,0,1300,4,8,-4,219,688,907,0.241455347298787,0.758544652701213,-5.10253583241455,1.10253583241455
5,4,12,26,0,1208,4,8,-4,713,102,815,0.874846625766871,0.125153374233129,2.49815950920245,-6.49815950920245
5,4,12,27,0,2725,4,8,-4,1169,1163,2332,0.501286449399657,0.498713550600343,-1.98456260720412,-2.01543739279588
5,4,12,28,1,765,8,4,4,372,0,372,1,0,8,-4
5,4,12,29,1,984,8,4,4,208,383,591,0.351945854483926,0.648054145516074,0.223350253807107,3.77664974619289
5,4,12,30,1,817,8,4,4,424,0,424,1,0,8,-4
5,4,12,31,0,1448,4,8,-4,604,451,1055,0.572511848341232,0.427488151658768,-1.12985781990521,-2.87014218009479
5,4,12,32,1,1053,8,4,4,534,126,660,0.809090909090909,0.190909090909091,5.70909090909091,-1.70909090909091
5,4,12,33,1,1018,8,4,4,143,482,625,0.2288,0.7712,-1.2544,5.2544
5,4,12,34,1,1150,8,4,4,518,239,757,0.684280052840158,0.315719947159841,4.2113606340819,-0.211360634081902
5,4,12,35,0,945,4,8,-4,0,552,552,0,1,-8,4
5,4,12,36,1,779,8,4,4,386,0,386,1,0,8,-4
5,4,12,37,0,1342,4,8,-4,313,636,949,0.329820864067439,0.670179135932561,-4.04214963119073,0.042149631190727
5,4,12,38,1,800,4,8,-4,407,0,407,1,0,4,-8
5,4,12,39,0,636,4,8,-4,0,243,243,0,1,-8,4
5,4,12,40,1,666,8,4,4,273,0,273,1,0,8,-4
5,4,12,41,0,570,4,8,-4,0,177,177,0,1,-8,4
5,4,12,42,1,652,4,8,-4,259,0,259,1,0,4,-8
5,4,12,43,1,1057,4,8,-4,370,294,664,0.557228915662651,0.442771084337349,-1.31325301204819,-2.68674698795181
5,4,12,44,1,711,8,4,4,318,0,318,1,0,8,-4
5,4,12,45,1,1268,8,4,4,289,586,875,0.330285714285714,0.669714285714286,-0.0365714285714285,4.03657142857143
5,4,12,46,1,803,8,4,4,410,0,410,1,0,8,-4
5,4,12,47,0,1173,4,8,-4,93,687,780,0.119230769230769,0.880769230769231,-6.56923076923077,2.56923076923077
5,4,12,48,1,718,4,8,-4,325,0,325,1,0,4,-8
5,4,12,49,0,609,4,8,-4,0,216,216,0,1,-8,4
5,4,12,50,0,2384,4,8,-4,1084,907,1991,0.544450025113009,0.455549974886991,-1.4665996986439,-2.5334003013561
5,4,12,51,1,1480,8,4,4,554,533,1087,0.509659613615455,0.490340386384545,2.11591536338547,1.88408463661454
5,4,12,52,0,4473,8,4,4,2077,2003,4080,0.50906862745098,0.49093137254902,2.10882352941176,1.89117647058824
5,4,12,53,1,1188,8,4,4,100,695,795,0.125786163522013,0.874213836477987,-2.49056603773585,6.49056603773585
5,4,12,54,1,720,4,8,-4,283,44,327,0.865443425076453,0.134556574923547,2.38532110091743,-6.38532110091743
5,4,12,55,0,598,4,8,-4,0,205,205,0,1,-8,4
5,4,12,56,1,550,8,4,4,157,0,157,1,0,8,-4
5,4,12,57,0,1756,4,8,-4,289,1074,1363,0.212032281731475,0.787967718268525,-5.4556126192223,1.4556126192223
5,4,12,58,1,765,8,4,4,372,0,372,1,0,8,-4
5,4,12,59,0,837,4,8,-4,0,444,444,0,1,-8,4
5,4,12,60,0,1946,4,8,-4,964,589,1553,0.62073406310367,0.37926593689633,-0.551191242755956,-3.44880875724404
5,4,12,61,1,888,8,4,4,200,295,495,0.404040404040404,0.595959595959596,0.848484848484849,3.15151515151515
5,4,12,62,1,1022,8,4,4,629,0,629,1,0,8,-4
5,4,12,63,0,1386,4,8,-4,569,424,993,0.5730110775428,0.4269889224572,-1.1238670694864,-2.8761329305136
5,4,12,64,1,717,8,4,4,324,0,324,1,0,8,-4
5,4,12,65,0,614,4,8,-4,0,221,221,0,1,-8,4
5,4,12,66,0,3298,4,8,-4,1596,1309,2905,0.549397590361446,0.450602409638554,-1.40722891566265,-2.59277108433735
5,4,12,67,1,1549,4,8,-4,468,688,1156,0.404844290657439,0.595155709342561,-3.14186851211073,-0.858131487889273
5,4,12,68,0,1244,4,8,-4,624,227,851,0.733254994124559,0.266745005875441,0.799059929494712,-4.79905992949471
5,4,12,69,1,2069,8,4,4,773,903,1676,0.461217183770883,0.538782816229117,1.5346062052506,2.4653937947494
5,4,12,70,0,2351,4,8,-4,1046,912,1958,0.534218590398366,0.465781409601634,-1.58937691521961,-2.41062308478039
5,4,12,71,1,1334,8,4,4,432,509,941,0.459086078639745,0.540913921360255,1.50903294367694,2.49096705632306
5,4,12,72,1,768,8,4,4,375,0,375,1,0,8,-4
5,4,12,73,0,631,4,8,-4,0,238,238,0,1,-8,4
5,4,12,74,1,1140,8,4,4,409,338,747,0.547523427041499,0.452476572958501,2.57028112449799,1.42971887550201
5,4,12,75,0,1057,4,8,-4,312,352,664,0.469879518072289,0.530120481927711,-2.36144578313253,-1.63855421686747
5,4,12,76,1,730,4,8,-4,337,0,337,1,0,4,-8
5,4,12,77,0,3120,4,8,-4,1327,1400,2727,0.486615328199487,0.513384671800513,-2.16061606160616,-1.83938393839384
5,4,12,78,0,2030,4,8,-4,1090,547,1637,0.6658521686011,0.3341478313989,-0.00977397678680525,-3.99022602321319
5,4,12,79,0,743,4,8,-4,0,350,350,0,1,-8,4
5,4,12,80,1,523,8,4,4,130,0,130,1,0,8,-4
5,4,12,81,1,1999,8,4,4,682,924,1606,0.424657534246575,0.575342465753425,1.0958904109589,2.9041095890411
5,4,12,82,1,568,8,4,4,175,0,175,1,0,8,-4
5,4,12,83,1,1990,4,8,-4,757,840,1597,0.474013775829681,0.525986224170319,-2.31183469004383,-1.68816530995617
5,4,12,84,1,1973,4,8,-4,934,646,1580,0.591139240506329,0.408860759493671,-0.906329113924051,-3.09367088607595
5,4,12,85,1,1889,4,8,-4,757,739,1496,0.506016042780749,0.493983957219251,-1.92780748663102,-2.07219251336898
5,4,12,86,0,1341,4,8,-4,436,512,948,0.459915611814346,0.540084388185654,-2.48101265822785,-1.51898734177215
5,4,12,87,0,904,4,8,-4,0,511,511,0,1,-8,4
5,4,12,88,0,984,4,8,-4,440,151,591,0.744500846023689,0.255499153976311,0.934010152284264,-4.93401015228426
5,4,12,89,1,2331,8,4,4,902,1036,1938,0.465428276573787,0.534571723426213,1.58513931888545,2.41486068111455
5,4,12,90,1,2094,8,4,4,971,730,1701,0.570840681951793,0.429159318048207,2.85008818342152,1.14991181657848
5,4,12,91,0,812,4,8,-4,0,419,419,0,1,-8,4
5,4,12,92,0,2138,4,8,-4,815,930,1745,0.467048710601719,0.532951289398281,-2.39541547277937,-1.60458452722063
5,4,12,93,1,1871,8,4,4,436,1042,1478,0.294993234100135,0.705006765899865,-0.460081190798376,4.46008119079838
5,4,12,94,0,1356,8,4,4,418,545,963,0.434060228452752,0.565939771547248,1.20872274143302,2.79127725856698
5,4,12,95,1,1011,8,4,4,291,327,618,0.470873786407767,0.529126213592233,1.6504854368932,2.3495145631068
5,4,12,96,0,759,4,8,-4,294,72,366,0.80327868852459,0.19672131147541,1.63934426229508,-5.63934426229508
5,4,12,97,0,2553,4,8,-4,1207,953,2160,0.558796296296296,0.441203703703704,-1.29444444444444,-2.70555555555556
5,4,12,98,0,1365,4,8,-4,742,230,972,0.763374485596708,0.236625514403292,1.16049382716049,-5.16049382716049
5,4,12,99,0,676,4,8,-4,0,283,283,0,1,-8,4
5,4,12,100,1,884,4,8,-4,491,0,491,1,0,4,-8
6,4,12,1,0,1981,8,4,4,653,856,1509,0.43273691186216,0.56726308813784,1.19284294234592,2.80715705765408
6,4,12,2,1,1824,8,4,4,959,393,1352,0.709319526627219,0.290680473372781,4.51183431952663,-0.511834319526627
6,4,12,3,0,713,4,8,-4,0,241,241,0,1,-8,4
6,4,12,4,0,1135,4,8,-4,379,284,663,0.571644042232277,0.428355957767722,-1.14027149321267,-2.85972850678733
6,4,12,5,0,883,4,8,-4,0,411,411,0,1,-8,4
6,4,12,6,1,1116,4,8,-4,644,0,644,1,0,4,-8
6,4,12,7,1,1063,8,4,4,205,386,591,0.346869712351946,0.653130287648054,0.16243654822335,3.83756345177665
6,4,12,8,1,721,4,8,-4,249,0,249,1,0,4,-8
6,4,12,9,1,1079,8,4,4,228,379,607,0.375617792421746,0.624382207578254,0.507413509060956,3.49258649093904
6,4,12,10,1,1322,8,4,4,458,392,850,0.538823529411765,0.461176470588235,2.46588235294118,1.53411764705882
6,4,12,11,0,2291,8,4,4,568,1251,1819,0.312259483232545,0.687740516767455,-0.252886201209455,4.25288620120946
6,4,12,12,0,1508,4,8,-4,632,404,1036,0.61003861003861,0.38996138996139,-0.67953667953668,-3.32046332046332
6,4,12,13,0,748,4,8,-4,0,276,276,0,1,-8,4
6,4,12,14,0,1599,4,8,-4,687,440,1127,0.609582963620231,0.390417036379769,-0.685004436557232,-3.31499556344277
6,4,12,15,0,1185,8,4,4,0,713,713,0,1,-4,8
6,4,12,16,0,1154,4,8,-4,412,270,682,0.604105571847507,0.395894428152493,-0.750733137829912,-3.24926686217009
6,4,12,17,1,915,8,4,4,170,273,443,0.383747178329571,0.616252821670429,0.604966139954853,3.39503386004515
6,4,12,18,1,589,8,4,4,117,0,117,1,0,8,-4
6,4,12,19,0,1205,4,8,-4,221,512,733,0.30150068212824,0.69849931787176,-4.38199181446112,0.381991814461119
6,4,12,20,0,1763,4,8,-4,609,682,1291,0.471727343144849,0.528272656855151,-2.33927188226181,-1.66072811773819
6,4,12,21,0,723,8,4,4,0,251,251,0,1,-4,8
6,4,12,22,0,2908,4,8,-4,1094,1342,2436,0.449096880131363,0.550903119868637,-2.61083743842365,-1.38916256157635
6,4,12,23,0,762,4,8,-4,0,290,290,0,1,-8,4
6,4,12,24,1,712,8,4,4,240,0,240,1,0,8,-4
6,4,12,25,0,879,4,8,-4,0,407,407,0,1,-8,4
6,4,12,26,0,1448,4,8,-4,643,333,976,0.658811475409836,0.341188524590164,-0.0942622950819669,-3.90573770491803
6,4,12,27,1,1361,8,4,4,296,593,889,0.332958380202475,0.667041619797525,-0.00449943757030358,4.0044994375703
6,4,12,28,1,844,8,4,4,372,0,372,1,0,8,-4
6,4,12,29,0,819,4,8,-4,0,347,347,0,1,-8,4
6,4,12,30,1,2512,8,4,4,1049,991,2040,0.51421568627451,0.48578431372549,2.17058823529412,1.82941176470588
6,4,12,31,1,1487,8,4,4,402,613,1015,0.396059113300493,0.603940886699507,0.752709359605911,3.24729064039409
6,4,12,32,0,1113,4,8,-4,346,295,641,0.539781591263651,0.460218408736349,-1.52262090483619,-2.47737909516381
6,4,12,33,0,701,8,4,4,0,229,229,0,1,-4,8
6,4,12,34,0,1408,4,8,-4,636,300,936,0.67948717948718,0.320512820512821,0.153846153846154,-4.15384615384615
6,4,12,35,1,1097,8,4,4,210,415,625,0.336,0.664,0.032,3.968
6,4,12,36,0,2775,4,8,-4,1370,933,2303,0.594876248371689,0.405123751628311,-0.861485019539731,-3.13851498046027
6,4,12,37,0,1348,4,8,-4,454,422,876,0.518264840182648,0.481735159817352,-1.78082191780822,-2.21917808219178
6,4,12,38,1,876,8,4,4,404,0,404,1,0,8,-4
6,4,12,39,1,1398,4,8,-4,404,522,926,0.436285097192225,0.563714902807775,-2.7645788336933,-1.2354211663067
6,4,12,40,0,1565,4,8,-4,542,551,1093,0.495882891125343,0.504117108874657,-2.04940530649588,-1.95059469350412
6,4,12,41,1,1335,8,4,4,403,460,863,0.466975666280417,0.533024333719583,1.60370799536501,2.39629200463499
6,4,12,42,0,1082,4,8,-4,288,322,610,0.472131147540984,0.527868852459016,-2.3344262295082,-1.6655737704918
6,4,12,43,1,2163,8,4,4,807,884,1691,0.477232406859846,0.522767593140154,1.72678888231815,2.27321111768185
6,4,12,44,1,757,8,4,4,285,0,285,1,0,8,-4
6,4,12,45,0,1801,8,4,4,288,1041,1329,0.216704288939052,0.783295711060948,-1.39954853273138,5.39954853273138
6,4,12,46,0,969,4,8,-4,401,96,497,0.806841046277666,0.193158953722334,1.68209255533199,-5.68209255533199
6,4,12,47,0,1778,4,8,-4,469,837,1306,0.359111791730475,0.640888208269525,-3.6906584992343,-0.309341500765697
6,4,12,48,0,1411,4,8,-4,555,384,939,0.591054313099042,0.408945686900958,-0.907348242811501,-3.0926517571885
6,4,12,49,0,802,4,8,-4,0,330,330,0,1,-8,4
6,4,12,50,0,1713,8,4,4,729,512,1241,0.587429492344883,0.412570507655117,3.0491539081386,0.950846091861402
6,4,12,51,0,1029,4,8,-4,38,519,557,0.0682226211849192,0.931777378815081,-7.18132854578097,3.18132854578097
6,4,12,52,1,1238,4,8,-4,676,90,766,0.882506527415144,0.117493472584856,2.59007832898172,-6.59007832898172
6,4,12,53,1,1447,8,4,4,532,443,975,0.545641025641026,0.454358974358974,2.54769230769231,1.45230769230769
6,4,12,54,0,2431,4,8,-4,1168,791,1959,0.596222562531904,0.403777437468096,-0.845329249617151,-3.15467075038285
6,4,12,55,1,1847,8,4,4,499,876,1375,0.362909090909091,0.637090909090909,0.354909090909091,3.64509090909091
6,4,12,56,0,4390,4,8,-4,2291,1627,3918,0.584737110770801,0.415262889229199,-0.983154670750383,-3.01684532924962
6,4,12,57,0,664,4,8,-4,0,192,192,0,1,-8,4
6,4,12,58,0,1396,4,8,-4,408,516,924,0.441558441558442,0.558441558441558,-2.7012987012987,-1.2987012987013
6,4,12,59,0,1703,8,4,4,383,848,1231,0.311129163281885,0.688870836718115,-0.266450040617384,4.26645004061738
6,4,12,60,1,818,8,4,4,346,0,346,1,0,8,-4
6,4,12,61,0,870,4,8,-4,0,398,398,0,1,-8,4
6,4,12,62,1,2088,8,4,4,945,671,1616,0.584777227722772,0.415222772277228,3.01732673267327,0.982673267326732
6,4,12,63,0,878,4,8,-4,0,406,406,0,1,-8,4
6,4,12,64,1,1787,8,4,4,747,568,1315,0.568060836501901,0.431939163498099,2.81673003802281,1.18326996197719
6,4,12,65,1,1724,8,4,4,660,592,1252,0.527156549520767,0.472843450479233,2.3258785942492,1.6741214057508
6,4,12,66,0,2306,4,8,-4,1082,752,1834,0.589967284623773,0.410032715376227,-0.920392584514722,-3.07960741548528
6,4,12,67,0,733,4,8,-4,0,261,261,0,1,-8,4
6,4,12,68,1,1088,8,4,4,612,4,616,0.993506493506494,0.00649350649350649,7.92207792207792,-3.92207792207792
6,4,12,69,0,2476,8,4,4,753,1251,2004,0.375748502994012,0.624251497005988,0.508982035928144,3.49101796407186
6,4,12,70,1,863,8,4,4,391,0,391,1,0,8,-4
6,4,12,71,0,808,4,8,-4,0,336,336,0,1,-8,4
6,4,12,72,1,1764,4,8,-4,678,614,1292,0.524767801857585,0.475232198142415,-1.70278637770898,-2.29721362229102
6,4,12,73,0,787,4,8,-4,0,315,315,0,1,-8,4
6,4,12,74,1,788,8,4,4,316,0,316,1,0,8,-4
6,4,12,75,0,923,4,8,-4,0,451,451,0,1,-8,4
6,4,12,76,0,1173,4,8,-4,453,248,701,0.646219686162625,0.353780313837375,-0.245363766048502,-3.7546362339515
6,4,12,77,1,1427,8,4,4,655,300,955,0.68586387434555,0.31413612565445,4.2303664921466,-0.230366492146597
6,4,12,78,0,1019,4,8,-4,303,244,547,0.553930530164534,0.446069469835466,-1.35283363802559,-2.64716636197441
6,4,12,79,0,778,4,8,-4,0,306,306,0,1,-8,4
6,4,12,80,1,1049,8,4,4,577,0,577,1,0,8,-4
6,4,12,81,1,3942,8,4,4,1735,1735,3470,0.5,0.5,2,2
6,4,12,82,0,2068,4,8,-4,1221,375,1596,0.765037593984962,0.234962406015038,1.18045112781955,-5.18045112781955
6,4,12,83,1,2190,8,4,4,709,1009,1718,0.412689173457509,0.587310826542491,0.952270081490105,3.0477299185099
6,4,12,84,1,1903,8,4,4,684,747,1431,0.477987421383648,0.522012578616352,1.73584905660377,2.26415094339623
6,4,12,85,1,1358,8,4,4,362,524,886,0.408577878103837,0.591422121896163,0.90293453724605,3.09706546275395
6,4,12,86,1,712,4,8,-4,240,0,240,1,0,4,-8
6,4,12,87,0,612,8,4,4,0,140,140,0,1,-4,8
6,4,12,88,1,819,8,4,4,347,0,347,1,0,8,-4
6,4,12,89,0,787,8,4,4,0,315,315,0,1,-4,8
6,4,12,90,0,1422,4,8,-4,593,357,950,0.624210526315789,0.375789473684211,-0.509473684210526,-3.49052631578947
6,4,12,91,1,2496,8,4,4,1221,803,2024,0.603260869565217,0.396739130434783,3.23913043478261,0.760869565217391
6,4,12,92,0,3472,4,8,-4,1767,1233,3000,0.589,0.411,-0.932,-3.068
6,4,12,93,0,847,4,8,-4,0,375,375,0,1,-8,4
6,4,12,94,1,705,8,4,4,233,0,233,1,0,8,-4
6,4,12,95,1,1462,8,4,4,610,380,990,0.616161616161616,0.383838383838384,3.39393939393939,0.606060606060606
6,4,12,96,0,2110,4,8,-4,871,767,1638,0.531746031746032,0.468253968253968,-1.61904761904762,-2.38095238095238
6,4,12,97,1,1548,8,4,4,324,752,1076,0.301115241635688,0.698884758364312,-0.386617100371747,4.38661710037175
6,4,12,98,1,735,8,4,4,263,0,263,1,0,8,-4
6,4,12,99,0,1653,8,4,4,494,687,1181,0.418289585097375,0.581710414902625,1.0194750211685,2.9805249788315
6,4,12,100,0,1214,4,8,-4,360,382,742,0.485175202156334,0.514824797843666,-2.17789757412399,-1.82210242587601
7,4,12,1,1,1421,8,4,4,358,501,859,0.416763678696158,0.583236321303842,1.0011641443539,2.9988358556461
7,4,12,2,1,945,4,8,-4,383,0,383,1,0,4,-8
7,4,12,3,0,1126,4,8,-4,0,564,564,0,1,-8,4
7,4,12,4,0,1179,4,8,-4,366,251,617,0.593192868719611,0.406807131280389,-0.881685575364668,-3.11831442463533
7,4,12,5,0,2708,4,8,-4,1072,1074,2146,0.499534016775396,0.500465983224604,-2.00559179869525,-1.99440820130475
7,4,12,6,0,1531,4,8,-4,622,347,969,0.641898864809082,0.358101135190918,-0.297213622291022,-3.70278637770898
7,4,12,7,1,2318,8,4,4,1074,682,1756,0.611617312072893,0.388382687927107,3.33940774487472,0.660592255125285
7,4,12,8,0,1172,4,8,-4,412,198,610,0.675409836065574,0.324590163934426,0.104918032786885,-4.10491803278689
7,4,12,9,1,1224,8,4,4,138,524,662,0.208459214501511,0.791540785498489,-1.49848942598187,5.49848942598187
7,4,12,10,0,1210,4,8,-4,325,323,648,0.501543209876543,0.498456790123457,-1.98148148148148,-2.01851851851852
7,4,12,11,1,964,8,4,4,0,402,402,0,1,-4,8
7,4,12,12,0,1305,4,8,-4,482,261,743,0.648721399730821,0.351278600269179,-0.215343203230148,-3.78465679676985
7,4,12,13,0,2169,8,4,4,445,1162,1607,0.276913503422526,0.723086496577474,-0.677037958929683,4.67703795892968
7,4,12,14,1,1089,4,8,-4,527,0,527,1,0,4,-8
7,4,12,15,0,1220,4,8,-4,41,617,658,0.0623100303951368,0.937689969604863,-7.25227963525836,3.25227963525836
7,4,12,16,0,1069,4,8,-4,358,149,507,0.706114398422091,0.293885601577909,0.473372781065089,-4.47337278106509
7,4,12,17,0,1472,8,4,4,314,596,910,0.345054945054945,0.654945054945055,0.140659340659341,3.85934065934066
7,4,12,18,1,1336,8,4,4,639,135,774,0.825581395348837,0.174418604651163,5.90697674418605,-1.90697674418605
7,4,12,19,0,870,4,8,-4,12,296,308,0.038961038961039,0.961038961038961,-7.53246753246753,3.53246753246753
7,4,12,20,1,1090,8,4,4,528,0,528,1,0,8,-4
7,4,12,21,0,2167,8,4,4,496,1109,1605,0.309034267912773,0.690965732087227,-0.291588785046729,4.29158878504673
7,4,12,22,1,887,8,4,4,286,39,325,0.88,0.12,6.56,-2.56
7,4,12,23,1,1359,8,4,4,415,382,797,0.520702634880803,0.479297365119197,2.24843161856964,1.75156838143036
7,4,12,24,1,1031,8,4,4,312,157,469,0.665245202558635,0.334754797441365,3.98294243070362,0.0170575692963753
7,4,12,25,0,1290,8,4,4,0,728,728,0,1,-4,8
7,4,12,26,1,1823,8,4,4,534,727,1261,0.423473433782712,0.576526566217288,1.08168120539255,2.91831879460745
7,4,12,27,0,1210,8,4,4,0,648,648,0,1,-4,8
7,4,12,28,1,1083,8,4,4,505,16,521,0.969289827255278,0.0307101727447217,7.63147792706334,-3.63147792706334
7,4,12,29,0,1730,4,8,-4,514,654,1168,0.440068493150685,0.559931506849315,-2.71917808219178,-1.28082191780822
7,4,12,30,0,2475,4,8,-4,1198,715,1913,0.626241505488761,0.373758494511239,-0.485101934134867,-3.51489806586513
7,4,12,31,0,1642,4,8,-4,487,593,1080,0.450925925925926,0.549074074074074,-2.58888888888889,-1.41111111111111
7,4,12,32,1,929,8,4,4,367,0,367,1,0,8,-4
7,4,12,33,0,1267,8,4,4,0,705,705,0,1,-4,8
7,4,12,34,0,2634,4,8,-4,1174,898,2072,0.566602316602317,0.433397683397683,-1.2007722007722,-2.7992277992278
7,4,12,35,1,1515,8,4,4,358,595,953,0.375655823714586,0.624344176285414,0.507869884575026,3.49213011542497
7,4,12,36,0,1572,4,8,-4,676,334,1010,0.669306930693069,0.330693069306931,0.0316831683168317,-4.03168316831683
7,4,12,37,1,1171,8,4,4,54,555,609,0.0886699507389163,0.911330049261084,-2.935960591133,6.93596059113301
7,4,12,38,1,1632,8,4,4,450,620,1070,0.420560747663551,0.579439252336449,1.04672897196262,2.95327102803738
7,4,12,39,0,2731,4,8,-4,843,1326,2169,0.38865836791148,0.61134163208852,-3.33609958506224,-0.663900414937759
7,4,12,40,0,1282,4,8,-4,259,461,720,0.359722222222222,0.640277777777778,-3.68333333333333,-0.316666666666667
7,4,12,41,0,822,8,4,4,0,260,260,0,1,-4,8
7,4,12,42,1,874,8,4,4,312,0,312,1,0,8,-4
7,4,12,43,1,2641,8,4,4,1045,1034,2079,0.502645502645503,0.497354497354497,2.03174603174603,1.96825396825397
7,4,12,44,1,962,8,4,4,400,0,400,1,0,8,-4
7,4,12,45,0,1794,4,8,-4,638,594,1232,0.517857142857143,0.482142857142857,-1.78571428571429,-2.21428571428571
7,4,12,46,1,814,8,4,4,252,0,252,1,0,8,-4
7,4,12,47,0,840,8,4,4,16,262,278,0.0575539568345324,0.942446043165468,-3.30935251798561,7.30935251798561
7,4,12,48,1,1067,4,8,-4,505,0,505,1,0,4,-8
7,4,12,49,0,1018,4,8,-4,0,456,456,0,1,-8,4
7,4,12,50,1,937,8,4,4,375,0,375,1,0,8,-4
7,4,12,51,0,1714,4,8,-4,445,707,1152,0.386284722222222,0.613715277777778,-3.36458333333333,-0.635416666666667
7,4,12,52,0,1351,8,4,4,408,381,789,0.517110266159696,0.482889733840304,2.20532319391635,1.79467680608365
7,4,12,53,1,1466,4,8,-4,564,340,904,0.623893805309734,0.376106194690265,-0.513274336283186,-3.48672566371681
7,4,12,54,1,864,4,8,-4,302,0,302,1,0,4,-8
7,4,12,55,0,1726,8,4,4,281,883,1164,0.241408934707904,0.758591065292096,-1.10309278350515,5.10309278350515
7,4,12,56,0,3183,4,8,-4,1273,1348,2621,0.485692483784815,0.514307516215185,-2.17169019458222,-1.82830980541778
7,4,12,57,0,859,4,8,-4,0,297,297,0,1,-8,4
