"subject","absVD","OV","trial","choice","rt","leftval","rightval","VD","fixDurLeft","fixDurRight","fixDurTotal","EL","ER","x1","x2"
24,2,4,69,0,832,1,3,-2,0,417,417,0,1,-3,1
24,2,4,70,0,873,3,1,2,343,115,458,0.748908296943231,0.251091703056769,1.99563318777293,0.00436681222707413
24,2,4,71,1,1433,3,1,2,371,647,1018,0.364440078585462,0.635559921414538,0.457760314341847,1.54223968565815
24,2,4,72,0,761,1,3,-2,346,0,346,1,0,1,-3
24,2,4,73,0,846,1,3,-2,0,431,431,0,1,-3,1
24,2,4,74,1,853,3,1,2,438,0,438,1,0,3,-1
24,2,4,75,1,922,3,1,2,148,359,507,0.291913214990138,0.708086785009862,0.167652859960552,1.83234714003945
24,2,4,76,0,1899,1,3,-2,944,540,1484,0.636118598382749,0.363881401617251,-0.455525606469003,-1.544474393531
24,2,4,77,0,3943,1,3,-2,1568,1960,3528,0.444444444444444,0.555555555555556,-1.22222222222222,-0.777777777777778
24,2,4,78,1,1543,3,1,2,831,297,1128,0.736702127659574,0.263297872340426,1.9468085106383,0.053191489361702
24,2,4,79,0,1916,1,3,-2,702,799,1501,0.467688207861426,0.532311792138574,-1.1292471685543,-0.870752831445703
24,2,4,80,1,729,1,3,-2,314,0,314,1,0,1,-3
24,2,4,81,1,1001,3,1,2,0,586,586,0,1,-1,3
24,2,4,82,1,1048,1,3,-2,633,0,633,1,0,1,-3
24,2,4,83,1,2186,3,1,2,705,1066,1771,0.398080180688876,0.601919819311124,0.592320722755505,1.40767927724449
24,2,4,84,0,793,1,3,-2,361,17,378,0.955026455026455,0.044973544973545,0.82010582010582,-2.82010582010582
24,2,4,85,0,593,1,3,-2,0,178,178,0,1,-3,1
24,2,4,86,0,1390,1,3,-2,612,363,975,0.627692307692308,0.372307692307692,-0.489230769230769,-1.51076923076923
24,2,4,87,1,2397,1,3,-2,1016,966,1982,0.512613521695257,0.487386478304743,-0.949545913218971,-1.05045408678103
24,2,4,88,0,1379,1,3,-2,616,348,964,0.639004149377593,0.360995850622407,-0.443983402489627,-1.55601659751037
24,2,4,89,1,750,3,1,2,0,335,335,0,1,-1,3
24,2,4,90,0,1426,3,1,2,678,333,1011,0.670623145400593,0.329376854599407,1.68249258160237,0.317507418397626
24,2,4,91,0,1621,1,3,-2,665,541,1206,0.551409618573798,0.448590381426202,-0.794361525704809,-1.20563847429519
24,2,4,92,1,1489,1,3,-2,655,419,1074,0.609869646182495,0.390130353817505,-0.560521415270019,-1.43947858472998
24,2,4,93,1,1462,3,1,2,367,680,1047,0.350525310410697,0.649474689589303,0.402101241642789,1.59789875835721
24,2,4,94,0,760,3,1,2,345,0,345,1,0,3,-1
24,2,4,95,0,620,1,3,-2,0,205,205,0,1,-3,1
24,2,4,96,0,1017,1,3,-2,332,270,602,0.551495016611296,0.448504983388704,-0.794019933554817,-1.20598006644518
24,2,4,97,1,1557,1,3,-2,580,562,1142,0.507880910683012,0.492119089316988,-0.968476357267951,-1.03152364273205
24,2,4,98,1,1343,3,1,2,633,295,928,0.682112068965517,0.317887931034483,1.72844827586207,0.271551724137931
24,2,4,99,0,655,1,3,-2,0,240,240,0,1,-3,1
24,2,4,100,1,955,1,3,-2,394,146,540,0.72962962962963,0.27037037037037,-0.0814814814814815,-1.91851851851852
25,2,4,1,1,4464,3,1,2,2336,1737,4073,0.573533022342254,0.426466977657746,1.29413208936902,0.705867910630985
25,2,4,2,1,1522,1,3,-2,800,331,1131,0.707338638373121,0.292661361626879,-0.170645446507515,-1.82935455349248
25,2,4,3,0,1020,1,3,-2,0,629,629,0,1,-3,1
25,2,4,4,1,872,3,1,2,481,0,481,1,0,3,-1
25,2,4,5,1,1637,3,1,2,618,628,1246,0.495987158908507,0.504012841091493,0.983948635634029,1.01605136436597
25,2,4,6,0,3019,1,3,-2,1282,1346,2628,0.487823439878234,0.512176560121766,-1.04870624048706,-0.951293759512938
25,2,4,7,0,675,1,3,-2,0,284,284,0,1,-3,1
25,2,4,8,0,988,3,1,2,521,76,597,0.872696817420435,0.127303182579564,2.49078726968174,-0.490787269681742
25,2,4,9,0,2285,1,3,-2,685,1209,1894,0.361668426610348,0.638331573389652,-1.55332629355861,-0.446673706441394
25,2,4,10,0,989,1,3,-2,429,169,598,0.717391304347826,0.282608695652174,-0.130434782608696,-1.8695652173913
25,2,4,11,0,3923,1,3,-2,1613,1919,3532,0.456681766704417,0.543318233295583,-1.17327293318233,-0.826727066817667
25,2,4,12,0,1280,1,3,-2,681,208,889,0.766029246344207,0.233970753655793,0.0641169853768279,-2.06411698537683
25,2,4,13,0,4877,3,1,2,2179,2307,4486,0.48573339277753,0.51426660722247,0.94293357111012,1.05706642888988
25,2,4,14,1,764,3,1,2,373,0,373,1,0,3,-1
25,2,4,15,1,630,3,1,2,0,239,239,0,1,-1,3
25,2,4,16,0,738,1,3,-2,347,0,347,1,0,1,-3
25,2,4,17,0,1061,3,1,2,375,295,670,0.559701492537313,0.440298507462687,1.23880597014925,0.761194029850746
25,2,4,18,1,1088,1,3,-2,318,379,697,0.456241032998565,0.543758967001435,-1.17503586800574,-0.824964131994261
25,2,4,19,0,739,1,3,-2,0,348,348,0,1,-3,1
25,2,4,20,1,1029,1,3,-2,638,0,638,1,0,1,-3
25,2,4,21,1,2086,3,1,2,912,783,1695,0.538053097345133,0.461946902654867,1.15221238938053,0.847787610619469
25,2,4,22,1,693,3,1,2,302,0,302,1,0,3,-1
25,2,4,23,0,2537,1,3,-2,1166,980,2146,0.543336439888164,0.456663560111836,-0.826654240447344,-1.17334575955266
25,2,4,24,0,1167,1,3,-2,513,263,776,0.661082474226804,0.338917525773196,-0.355670103092783,-1.64432989690722
25,2,4,25,1,959,1,3,-2,281,287,568,0.494718309859155,0.505281690140845,-1.02112676056338,-0.97887323943662
25,2,4,26,1,1268,3,1,2,497,380,877,0.566704675028506,0.433295324971494,1.26681870011403,0.733181299885975
25,2,4,27,0,1578,1,3,-2,266,921,1187,0.224094355518113,0.775905644481887,-2.10362257792755,0.103622577927548
25,2,4,28,1,937,3,1,2,253,293,546,0.463369963369963,0.536630036630037,0.853479853479853,1.14652014652015
25,2,4,29,1,2012,1,3,-2,579,1042,1621,0.3571869216533,0.6428130783467,-1.5712523133868,-0.428747686613202
25,2,4,30,0,1137,1,3,-2,648,98,746,0.868632707774799,0.131367292225201,0.474530831099196,-2.4745308310992
25,2,4,31,0,786,1,3,-2,0,395,395,0,1,-3,1
25,2,4,32,1,970,3,1,2,412,167,579,0.711571675302245,0.288428324697755,1.84628670120898,0.153713298791019
25,2,4,33,0,965,1,3,-2,241,333,574,0.4198606271777,0.5801393728223,-1.3205574912892,-0.679442508710801
25,2,4,34,1,858,1,3,-2,375,92,467,0.802997858672377,0.197002141327623,0.211991434689507,-2.21199143468951
25,2,4,35,1,2048,3,1,2,762,895,1657,0.459867229933615,0.540132770066385,0.83946891973446,1.16053108026554
25,2,4,36,1,1943,3,1,2,971,581,1552,0.625644329896907,0.374355670103093,1.50257731958763,0.497422680412371
25,2,4,37,0,664,1,3,-2,0,273,273,0,1,-3,1
25,2,4,38,0,3433,1,3,-2,1421,1621,3042,0.467126890203813,0.532873109796187,-1.13149243918475,-0.868507560815253
25,2,4,39,0,736,1,3,-2,31,314,345,0.0898550724637681,0.910144927536232,-2.64057971014493,0.640579710144928
25,2,4,40,0,3226,1,3,-2,1691,1144,2835,0.59647266313933,0.40352733686067,-0.614109347442681,-1.38589065255732
25,2,4,41,0,2284,3,1,2,606,1287,1893,0.320126782884311,0.679873217115689,0.280507131537242,1.71949286846276
25,2,4,42,1,5366,3,1,2,2623,2352,4975,0.527236180904523,0.472763819095477,1.10894472361809,0.89105527638191
25,2,4,43,0,4233,1,3,-2,1756,2086,3842,0.45705361790734,0.54294638209266,-1.17178552837064,-0.82821447162936
25,2,4,44,1,831,1,3,-2,440,0,440,1,0,1,-3
25,2,4,45,0,2089,3,1,2,657,1041,1698,0.386925795053004,0.613074204946996,0.547703180212014,1.45229681978799
25,2,4,46,1,743,3,1,2,352,0,352,1,0,3,-1
25,2,4,47,0,516,3,1,2,0,125,125,0,1,-1,3
25,2,4,48,0,2337,1,3,-2,1100,846,1946,0.565262076053443,0.434737923946557,-0.738951695786228,-1.26104830421377
25,2,4,49,0,3681,1,3,-2,1300,1990,3290,0.395136778115502,0.604863221884498,-1.41945288753799,-0.580547112462006
25,2,4,50,1,690,1,3,-2,290,9,299,0.969899665551839,0.0301003344481605,0.879598662207358,-2.87959866220736
25,2,4,51,0,648,1,3,-2,0,257,257,0,1,-3,1
25,2,4,52,0,1054,1,3,-2,632,31,663,0.953242835595777,0.0467571644042232,0.812971342383107,-2.81297134238311
25,2,4,53,0,1082,3,1,2,140,551,691,0.20260492040521,0.79739507959479,-0.189580318379161,2.18958031837916
25,2,4,54,1,717,3,1,2,326,0,326,1,0,3,-1
25,2,4,55,0,2668,1,3,-2,1020,1257,2277,0.447957839262187,0.552042160737813,-1.20816864295125,-0.791831357048748
25,2,4,56,1,847,3,1,2,456,0,456,1,0,3,-1
25,2,4,57,0,1617,1,3,-2,639,587,1226,0.521207177814029,0.478792822185971,-0.915171288743882,-1.08482871125612
25,2,4,58,0,772,1,3,-2,380,1,381,0.99737532808399,0.0026246719160105,0.989501312335958,-2.98950131233596
25,2,4,59,1,2602,3,1,2,1055,1156,2211,0.477159656264134,0.522840343735866,0.908638625056536,1.09136137494346
25,2,4,60,1,2452,3,1,2,1400,661,2061,0.679281901989326,0.320718098010674,1.7171276079573,0.282872392042698
25,2,4,61,0,1084,1,3,-2,440,253,693,0.634920634920635,0.365079365079365,-0.46031746031746,-1.53968253968254
25,2,4,62,1,986,3,1,2,595,0,595,1,0,3,-1
25,2,4,63,0,2383,1,3,-2,553,1439,1992,0.277610441767068,0.722389558232932,-1.88955823293173,-0.110441767068273
25,2,4,64,1,1434,1,3,-2,709,334,1043,0.679769894534995,0.320230105465005,-0.280920421860019,-1.71907957813998
25,2,4,65,0,1291,1,3,-2,407,493,900,0.452222222222222,0.547777777777778,-1.19111111111111,-0.808888888888889
25,2,4,66,0,1071,1,3,-2,680,0,680,1,0,1,-3
25,2,4,67,0,639,3,1,2,0,248,248,0,1,-1,3
25,2,4,68,0,1063,1,3,-2,645,27,672,0.959821428571429,0.0401785714285714,0.839285714285714,-2.83928571428571
25,2,4,69,0,864,1,3,-2,74,399,473,0.156448202959831,0.843551797040169,-2.37420718816068,0.374207188160677
25,2,4,70,0,1648,1,3,-2,745,512,1257,0.592680986475736,0.407319013524264,-0.629276054097057,-1.37072394590294
25,2,4,71,0,1154,1,3,-2,360,403,763,0.471821756225426,0.528178243774574,-1.1127129750983,-0.887287024901704
25,2,4,72,0,2333,1,3,-2,708,1234,1942,0.364572605561277,0.635427394438723,-1.54170957775489,-0.458290422245108
25,2,4,73,0,718,3,1,2,0,327,327,0,1,-1,3
25,2,4,74,1,775,3,1,2,384,0,384,1,0,3,-1
25,2,4,75,1,1599,3,1,2,621,587,1208,0.514072847682119,0.485927152317881,1.05629139072848,0.943708609271523
25,2,4,76,0,2011,3,1,2,588,1032,1620,0.362962962962963,0.637037037037037,0.451851851851852,1.54814814814815
25,2,4,77,1,1068,3,1,2,361,316,677,0.533234859675037,0.466765140324963,1.13293943870015,0.867060561299852
25,2,4,78,0,1489,1,3,-2,516,582,1098,0.469945355191257,0.530054644808743,-1.12021857923497,-0.879781420765027
25,2,4,79,0,1210,1,3,-2,378,441,819,0.461538461538462,0.538461538461538,-1.15384615384615,-0.846153846153846
25,2,4,80,1,657,3,1,2,266,0,266,1,0,3,-1
25,2,4,81,1,1914,3,1,2,706,817,1523,0.463558765594222,0.536441234405778,0.854235062376888,1.14576493762311
25,2,4,82,1,601,3,1,2,210,0,210,1,0,3,-1
25,2,4,83,1,1621,1,3,-2,436,794,1230,0.354471544715447,0.645528455284553,-1.58211382113821,-0.417886178861789
25,2,4,84,1,1374,1,3,-2,677,306,983,0.688708036622584,0.311291963377416,-0.245167853509664,-1.75483214649034
25,2,4,85,1,1388,3,1,2,313,684,997,0.313941825476429,0.686058174523571,0.255767301905717,1.74423269809428
25,2,4,86,0,3487,1,3,-2,2123,973,3096,0.685723514211886,0.314276485788114,-0.257105943152455,-1.74289405684755
25,2,4,87,1,2013,3,1,2,796,826,1622,0.49075215782984,0.50924784217016,0.963008631319359,1.03699136868064
25,2,4,88,0,1184,1,3,-2,387,406,793,0.488020176544767,0.511979823455233,-1.04791929382093,-0.952080706179067
25,2,4,89,1,1843,3,1,2,564,888,1452,0.388429752066116,0.611570247933884,0.553719008264463,1.44628099173554
25,2,4,90,0,1308,1,3,-2,590,327,917,0.64340239912759,0.35659760087241,-0.42639040348964,-1.57360959651036
25,2,4,91,1,2146,1,3,-2,691,1064,1755,0.393732193732194,0.606267806267806,-1.42507122507123,-0.574928774928775
25,2,4,92,0,828,1,3,-2,256,181,437,0.585812356979405,0.414187643020595,-0.65675057208238,-1.34324942791762
25,2,4,93,0,976,1,3,-2,255,330,585,0.435897435897436,0.564102564102564,-1.25641025641026,-0.743589743589744
25,2,4,94,0,1187,3,1,2,460,336,796,0.577889447236181,0.422110552763819,1.31155778894472,0.688442211055276
25,2,4,95,0,707,1,3,-2,0,316,316,0,1,-3,1
25,2,4,96,1,1336,1,3,-2,355,590,945,0.375661375661376,0.624338624338624,-1.4973544973545,-0.502645502645503
25,2,4,97,0,1342,1,3,-2,364,587,951,0.382754994742376,0.617245005257624,-1.46898002103049,-0.531019978969506
25,2,4,98,0,2206,3,1,2,662,1153,1815,0.364738292011019,0.635261707988981,0.458953168044077,1.54104683195592
25,2,4,99,0,617,1,3,-2,0,226,226,0,1,-3,1
25,2,4,100,1,2979,3,1,2,1470,1118,2588,0.568006182380216,0.431993817619784,1.27202472952087,0.727975270479134
26,2,4,1,1,1500,1,3,-2,414,706,1120,0.369642857142857,0.630357142857143,-1.52142857142857,-0.478571428571429
26,2,4,2,1,545,1,3,-2,165,0,165,1,0,1,-3
26,2,4,3,1,5364,1,3,-2,2423,2561,4984,0.48615569823435,0.51384430176565,-1.0553772070626,-0.944622792937399
26,2,4,4,1,835,3,1,2,397,58,455,0.872527472527473,0.127472527472527,2.49010989010989,-0.49010989010989
26,2,4,5,0,1186,1,3,-2,141,665,806,0.174937965260546,0.825062034739454,-2.30024813895782,0.300248138957816
26,2,4,6,1,871,3,1,2,491,0,491,1,0,3,-1
26,2,4,7,0,1940,1,3,-2,643,917,1560,0.412179487179487,0.587820512820513,-1.35128205128205,-0.648717948717949
26,2,4,8,1,1241,1,3,-2,494,367,861,0.573751451800232,0.426248548199768,-0.704994192799071,-1.29500580720093
26,2,4,9,0,1113,1,3,-2,100,633,733,0.136425648021828,0.863574351978172,-2.45429740791269,0.454297407912688
26,2,4,10,0,2499,1,3,-2,1047,1072,2119,0.494100991033506,0.505899008966494,-1.02359603586597,-0.976403964134025
26,2,4,11,0,773,1,3,-2,67,326,393,0.170483460559796,0.829516539440204,-2.31806615776081,0.318066157760814
26,2,4,12,0,917,3,1,2,321,216,537,0.597765363128492,0.402234636871508,1.39106145251397,0.608938547486034
26,2,4,13,0,4197,1,3,-2,1707,2110,3817,0.447209850668064,0.552790149331936,-1.21116059732774,-0.788839402672256
26,2,4,14,1,734,3,1,2,354,0,354,1,0,3,-1
26,2,4,15,1,1321,3,1,2,411,530,941,0.436769394261424,0.563230605738576,0.747077577045696,1.2529224229543
26,2,4,16,1,2045,3,1,2,947,718,1665,0.568768768768769,0.431231231231231,1.27507507507508,0.724924924924925
26,2,4,17,0,797,1,3,-2,131,286,417,0.314148681055156,0.685851318944844,-1.74340527577938,-0.256594724220623
26,2,4,18,1,2690,3,1,2,1426,884,2310,0.617316017316017,0.382683982683983,1.46926406926407,0.530735930735931
26,2,4,19,1,694,3,1,2,0,314,314,0,1,-1,3
26,2,4,20,1,1080,1,3,-2,318,382,700,0.454285714285714,0.545714285714286,-1.18285714285714,-0.817142857142857
26,2,4,21,0,1042,3,1,2,64,598,662,0.0966767371601208,0.903323262839879,-0.613293051359517,2.61329305135952
26,2,4,22,1,1113,1,3,-2,648,85,733,0.884038199181446,0.115961800818554,0.536152796725784,-2.53615279672578
26,2,4,23,0,1743,1,3,-2,346,1017,1363,0.253851797505503,0.746148202494497,-1.98459280997799,-0.0154071900220103
26,2,4,24,0,589,3,1,2,209,0,209,1,0,3,-1
26,2,4,25,1,1958,3,1,2,674,904,1578,0.427122940430925,0.572877059569075,0.708491761723701,1.2915082382763
26,2,4,26,0,2346,3,1,2,1041,925,1966,0.529501525940997,0.470498474059003,1.11800610376399,0.881993896236012
26,2,4,27,0,2686,3,1,2,1034,1272,2306,0.448395490026019,0.551604509973981,0.793581960104076,1.20641803989592
26,2,4,28,1,1035,1,3,-2,655,0,655,1,0,1,-3
26,2,4,29,0,1457,3,1,2,259,818,1077,0.240482822655525,0.759517177344475,-0.0380687093779016,2.0380687093779
26,2,4,30,0,1501,3,1,2,387,734,1121,0.345227475468332,0.654772524531668,0.380909901873327,1.61909009812667
26,2,4,31,1,1442,3,1,2,397,665,1062,0.373822975517891,0.626177024482109,0.495291902071563,1.50470809792844
26,2,4,32,1,731,3,1,2,351,0,351,1,0,3,-1
26,2,4,33,0,1215,1,3,-2,296,539,835,0.354491017964072,0.645508982035928,-1.58203592814371,-0.417964071856287
26,2,4,34,1,550,1,3,-2,170,0,170,1,0,1,-3
26,2,4,35,1,1123,3,1,2,408,335,743,0.549125168236878,0.450874831763122,1.19650067294751,0.80349932705249
26,2,4,36,1,1465,1,3,-2,693,392,1085,0.638709677419355,0.361290322580645,-0.445161290322581,-1.55483870967742
26,2,4,37,0,587,1,3,-2,0,207,207,0,1,-3,1
26,2,4,38,0,1328,1,3,-2,652,296,948,0.687763713080169,0.312236286919831,-0.248945147679325,-1.75105485232068
26,2,4,39,1,2020,1,3,-2,810,830,1640,0.49390243902439,0.50609756097561,-1.02439024390244,-0.975609756097561
26,2,4,40,0,1785,1,3,-2,743,662,1405,0.528825622775801,0.471174377224199,-0.884697508896797,-1.1153024911032
26,2,4,41,1,2705,3,1,2,759,1566,2325,0.326451612903226,0.673548387096774,0.305806451612903,1.6941935483871
26,2,4,42,1,1471,1,3,-2,692,399,1091,0.634280476626948,0.365719523373052,-0.462878093492209,-1.53712190650779
26,2,4,43,0,2221,1,3,-2,926,915,1841,0.502987506789788,0.497012493210212,-0.988049972840847,-1.01195002715915
26,2,4,44,0,1512,3,1,2,587,545,1132,0.518551236749117,0.481448763250883,1.07420494699647,0.925795053003534
26,2,4,45,1,1067,3,1,2,265,422,687,0.385735080058224,0.614264919941776,0.542940320232897,1.4570596797671
26,2,4,46,1,681,1,3,-2,301,0,301,1,0,1,-3
26,2,4,47,0,1346,3,1,2,298,668,966,0.308488612836439,0.691511387163561,0.233954451345756,1.76604554865424
26,2,4,48,1,1515,1,3,-2,665,470,1135,0.585903083700441,0.414096916299559,-0.656387665198238,-1.34361233480176
26,2,4,49,1,681,3,1,2,0,301,301,0,1,-1,3
26,2,4,50,1,1794,3,1,2,716,698,1414,0.506364922206506,0.493635077793494,1.02545968882603,0.974540311173974
26,2,4,51,0,1677,1,3,-2,619,678,1297,0.477255204317656,0.522744795682344,-1.09097918272938,-0.909020817270624
26,2,4,52,0,2032,1,3,-2,836,816,1652,0.506053268765133,0.493946731234867,-0.975786924939467,-1.02421307506053
26,2,4,53,1,1509,3,1,2,296,833,1129,0.262178919397697,0.737821080602303,0.0487156775907882,1.95128432240921
26,2,4,54,0,3540,1,3,-2,1783,1377,3160,0.564240506329114,0.435759493670886,-0.743037974683544,-1.25696202531646
26,2,4,55,0,1406,1,3,-2,370,656,1026,0.360623781676413,0.639376218323587,-1.55750487329435,-0.442495126705653
26,2,4,56,1,1717,3,1,2,828,509,1337,0.619296933433059,0.380703066566941,1.47718773373224,0.522812266267764
26,2,4,57,1,863,3,1,2,0,483,483,0,1,-1,3
26,2,4,58,1,776,1,3,-2,396,0,396,1,0,1,-3
26,2,4,59,1,869,3,1,2,0,489,489,0,1,-1,3
26,2,4,60,0,747,1,3,-2,367,0,367,1,0,1,-3
26,2,4,61,0,1895,1,3,-2,409,1106,1515,0.26996699669967,0.73003300330033,-1.92013201320132,-0.0798679867986798
26,2,4,62,1,1415,3,1,2,773,262,1035,0.746859903381643,0.253140096618358,1.98743961352657,0.0125603864734301
26,2,4,63,0,4248,1,3,-2,1793,2075,3868,0.463547052740434,0.536452947259566,-1.14581178903826,-0.854188210961737
26,2,4,64,1,879,3,1,2,499,0,499,1,0,3,-1
26,2,4,65,0,877,3,1,2,0,497,497,0,1,-1,3
26,2,4,66,1,643,3,1,2,263,0,263,1,0,3,-1
26,2,4,67,0,885,1,3,-2,0,505,505,0,1,-3,1
26,2,4,68,0,1618,1,3,-2,924,314,1238,0.746365105008078,0.253634894991922,-0.0145395799676897,-1.98546042003231
26,2,4,69,1,632,3,1,2,0,252,252,0,1,-1,3
26,2,4,70,1,3333,1,3,-2,1605,1348,2953,0.543515069420928,0.456484930579072,-0.825939722316289,-1.17406027768371
26,2,4,71,0,725,3,1,2,0,345,345,0,1,-1,3
26,2,4,72,1,3466,1,3,-2,1449,1637,3086,0.469539857420609,0.530460142579391,-1.12184057031756,-0.878159429682437
26,2,4,73,0,3541,3,1,2,1493,1668,3161,0.472318886428345,0.527681113571655,0.889275545713382,1.11072445428662
26,2,4,74,0,2629,1,3,-2,1383,866,2249,0.614939973321476,0.385060026678524,-0.540240106714095,-1.4597598932859
26,2,4,75,1,1774,3,1,2,662,732,1394,0.474892395982783,0.525107604017217,0.899569583931134,1.10043041606887
26,2,4,76,1,667,3,1,2,287,0,287,1,0,3,-1
26,2,4,77,0,1113,1,3,-2,93,640,733,0.1268758526603,0.8731241473397,-2.4924965893588,0.492496589358799
26,2,4,78,0,838,1,3,-2,283,175,458,0.617903930131004,0.382096069868996,-0.528384279475982,-1.47161572052402
26,2,4,79,1,3295,3,1,2,1648,1267,2915,0.565351629502573,0.434648370497427,1.26140651801029,0.738593481989708
26,2,4,80,1,1012,1,3,-2,579,53,632,0.916139240506329,0.0838607594936709,0.664556962025316,-2.66455696202532
26,2,4,81,1,704,1,3,-2,0,324,324,0,1,-3,1
26,2,4,82,0,1347,3,1,2,582,385,967,0.601861427094106,0.398138572905894,1.40744570837642,0.592554291623578
26,2,4,83,0,708,1,3,-2,0,328,328,0,1,-3,1
26,2,4,84,1,890,3,1,2,259,251,510,0.507843137254902,0.492156862745098,1.03137254901961,0.968627450980392
26,2,4,85,1,715,3,1,2,81,254,335,0.241791044776119,0.758208955223881,-0.0328358208955223,2.03283582089552
26,2,4,86,0,1118,1,3,-2,465,273,738,0.630081300813008,0.369918699186992,-0.479674796747968,-1.52032520325203
26,2,4,87,0,2682,1,3,-2,1066,1236,2302,0.463075586446568,0.536924413553432,-1.14769765421373,-0.852302345786273
26,2,4,88,1,2773,3,1,2,1631,762,2393,0.681571249477643,0.318428750522357,1.72628499791057,0.273715002089427
26,2,4,89,1,846,3,1,2,0,466,466,0,1,-1,3
26,2,4,90,1,628,1,3,-2,248,0,248,1,0,1,-3
26,2,4,91,0,818,1,3,-2,0,438,438,0,1,-3,1
26,2,4,92,1,921,3,1,2,541,0,541,1,0,3,-1
26,2,4,93,0,725,1,3,-2,0,345,345,0,1,-3,1
26,2,4,94,1,2650,3,1,2,1073,1197,2270,0.472687224669604,0.527312775330396,0.890748898678414,1.10925110132159
26,2,4,95,0,765,1,3,-2,28,357,385,0.0727272727272727,0.927272727272727,-2.70909090909091,0.709090909090909
26,2,4,96,1,791,1,3,-2,411,0,411,1,0,1,-3
26,2,4,97,0,637,1,3,-2,0,257,257,0,1,-3,1
26,2,4,98,1,1244,3,1,2,522,342,864,0.604166666666667,0.395833333333333,1.41666666666667,0.583333333333333
26,2,4,99,1,1023,3,1,2,216,427,643,0.335925349922239,0.66407465007776,0.343701399688958,1.65629860031104
26,2,4,100,1,927,3,1,2,547,0,547,1,0,3,-1
27,2,4,1,1,1094,3,1,2,242,460,702,0.344729344729345,0.655270655270655,0.378917378917379,1.62108262108262
27,2,4,2,0,701,1,3,-2,282,27,309,0.912621359223301,0.087378640776699,0.650485436893204,-2.6504854368932
27,2,4,3,0,713,1,3,-2,0,321,321,0,1,-3,1
27,2,4,4,1,1515,3,1,2,661,462,1123,0.58860195903829,0.41139804096171,1.35440783615316,0.645592163846839
27,2,4,5,0,1519,1,3,-2,372,755,1127,0.330079858030169,0.669920141969831,-1.67968056787933,-0.320319432120674
27,2,4,6,0,2163,1,3,-2,1168,603,1771,0.659514398644833,0.340485601355167,-0.361942405420666,-1.63805759457933
27,2,4,7,0,604,1,3,-2,0,212,212,0,1,-3,1
27,2,4,8,0,779,3,1,2,387,0,387,1,0,3,-1
27,2,4,9,0,585,1,3,-2,0,193,193,0,1,-3,1
27,2,4,10,1,1061,3,1,2,559,110,669,0.835575485799701,0.164424514200299,2.3423019431988,-0.342301943198804
27,2,4,11,1,1141,3,1,2,236,513,749,0.315086782376502,0.684913217623498,0.260347129506008,1.73965287049399
27,2,4,12,1,2972,3,1,2,1576,1004,2580,0.610852713178295,0.389147286821705,1.44341085271318,0.556589147286822
27,2,4,13,0,1125,1,3,-2,331,402,733,0.451568894952251,0.548431105047749,-1.193724420191,-0.806275579809004
27,2,4,14,1,1596,3,1,2,573,631,1204,0.475913621262458,0.524086378737541,0.903654485049834,1.09634551495017
27,2,4,15,1,1379,3,1,2,358,629,987,0.362715298885512,0.637284701114488,0.450861195542047,1.54913880445795
27,2,4,16,1,1419,3,1,2,484,543,1027,0.471275559883155,0.528724440116845,0.885102239532619,1.11489776046738
27,2,4,17,1,1037,3,1,2,12,633,645,0.0186046511627907,0.981395348837209,-0.925581395348837,2.92558139534884
27,2,4,18,1,4207,3,1,2,1877,1938,3815,0.492005242463958,0.507994757536042,0.968020969855832,1.03197903014417
27,2,4,19,1,2942,3,1,2,1219,1331,2550,0.478039215686274,0.521960784313726,0.912156862745098,1.0878431372549
27,2,4,20,0,1622,1,3,-2,726,504,1230,0.590243902439024,0.409756097560976,-0.639024390243902,-1.3609756097561
27,2,4,21,1,737,1,3,-2,94,251,345,0.272463768115942,0.727536231884058,-1.91014492753623,-0.0898550724637681
27,2,4,22,0,1619,1,3,-2,535,692,1227,0.436022819885901,0.563977180114099,-1.2559087204564,-0.744091279543602
27,2,4,23,0,1257,1,3,-2,415,450,865,0.479768786127168,0.520231213872832,-1.08092485549133,-0.919075144508671
27,2,4,24,0,1228,3,1,2,580,256,836,0.69377990430622,0.30622009569378,1.77511961722488,0.22488038277512
27,2,4,25,1,1777,3,1,2,816,569,1385,0.589169675090253,0.410830324909747,1.35667870036101,0.643321299638989
27,2,4,26,0,934,1,3,-2,495,47,542,0.913284132841328,0.0867158671586716,0.653136531365314,-2.65313653136531
27,2,4,27,0,1522,1,3,-2,553,577,1130,0.489380530973451,0.510619469026549,-1.04247787610619,-0.957522123893805
27,2,4,28,1,610,1,3,-2,218,0,218,1,0,1,-3
27,2,4,29,0,1063,1,3,-2,366,305,671,0.545454545454545,0.454545454545455,-0.818181818181818,-1.18181818181818
27,2,4,30,1,771,3,1,2,379,0,379,1,0,3,-1
27,2,4,31,1,853,1,3,-2,60,401,461,0.130151843817787,0.869848156182213,-2.47939262472885,0.47939262472885
27,2,4,32,0,1415,1,3,-2,707,316,1023,0.691104594330401,0.308895405669599,-0.235581622678397,-1.7644183773216
27,2,4,33,0,1021,1,3,-2,0,629,629,0,1,-3,1
27,2,4,34,1,1018,3,1,2,498,128,626,0.795527156549521,0.204472843450479,2.18210862619808,-0.182108626198083
27,2,4,35,1,974,3,1,2,171,411,582,0.293814432989691,0.706185567010309,0.175257731958763,1.82474226804124
